"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LVA","EDUTRY","25_34","PC_AGE","A","1996",16.065655,
"LVA","EDUTRY","25_34","PC_AGE","A","1997",15.154152,
"LVA","EDUTRY","25_34","PC_AGE","A","1998",16.883196,
"LVA","EDUTRY","25_34","PC_AGE","A","1999",16.481644,
"LVA","EDUTRY","25_34","PC_AGE","A","2000",17.292057,
"LVA","EDUTRY","25_34","PC_AGE","A","2001",16.561207,
"LVA","EDUTRY","25_34","PC_AGE","A","2002",17.257517,
"LVA","EDUTRY","25_34","PC_AGE","A","2003",18.489712,
"LVA","EDUTRY","25_34","PC_AGE","A","2004",19.741457,
"LVA","EDUTRY","25_34","PC_AGE","A","2005",21.733368,
"LVA","EDUTRY","25_34","PC_AGE","A","2006",23.018604,
"LVA","EDUTRY","25_34","PC_AGE","A","2007",25.688435,
"LVA","EDUTRY","25_34","PC_AGE","A","2008",28.819571,
"LVA","EDUTRY","25_34","PC_AGE","A","2009",31.628628,
"LVA","EDUTRY","25_34","PC_AGE","A","2010",34.697613,
"LVA","EDUTRY","25_34","PC_AGE","A","2011",35.106369,
"LVA","EDUTRY","25_34","PC_AGE","A","2012",38.724171,
"LVA","EDUTRY","25_34","PC_AGE","A","2013",40.700375,
"LVA","EDUTRY","25_34","PC_AGE","A","2014",39.436726,
"LVA","EDUTRY","25_34","PC_AGE","A","2015",39.870365,
"LVA","EDUTRY","25_34","PC_AGE","A","2016",42.097309,
"LVA","EDUTRY","25_34","PC_AGE","A","2017",41.608852,
"LVA","EDUTRY","25_34","PC_AGE","A","2018",41.648941,
"COL","EDUTRY","25_34","PC_AGE","A","2014",27.735731,
"COL","EDUTRY","25_34","PC_AGE","A","2015",27.445988,
"COL","EDUTRY","25_34","PC_AGE","A","2016",28.074512,
"COL","EDUTRY","25_34","PC_AGE","A","2017",28.106581,
"COL","EDUTRY","25_34","PC_AGE","A","2018",28.959703,
"LTU","EDUTRY","25_34","PC_AGE","A","2000",39.739216,
"LTU","EDUTRY","25_34","PC_AGE","A","2005",36.882675,
"LTU","EDUTRY","25_34","PC_AGE","A","2006",38.863228,
"LTU","EDUTRY","25_34","PC_AGE","A","2007",38.886436,
"LTU","EDUTRY","25_34","PC_AGE","A","2008",41.594246,
"LTU","EDUTRY","25_34","PC_AGE","A","2009",43.724075,
"LTU","EDUTRY","25_34","PC_AGE","A","2010",46.317448,
"LTU","EDUTRY","25_34","PC_AGE","A","2011",48.213768,
"LTU","EDUTRY","25_34","PC_AGE","A","2012",48.577328,
"LTU","EDUTRY","25_34","PC_AGE","A","2013",50.487457,
"LTU","EDUTRY","25_34","PC_AGE","A","2014",52.552208,
"LTU","EDUTRY","25_34","PC_AGE","A","2015",54.769646,
"LTU","EDUTRY","25_34","PC_AGE","A","2016",54.926018,
"LTU","EDUTRY","25_34","PC_AGE","A","2017",55.625957,
"LTU","EDUTRY","25_34","PC_AGE","A","2018",55.581402,
"CRI","EDUTRY","25_34","PC_AGE","A","1990",13.65905,
"CRI","EDUTRY","25_34","PC_AGE","A","1991",11.713379,
"CRI","EDUTRY","25_34","PC_AGE","A","1992",13.016918,
"CRI","EDUTRY","25_34","PC_AGE","A","1993",14.776011,
"CRI","EDUTRY","25_34","PC_AGE","A","1994",15.368069,
"CRI","EDUTRY","25_34","PC_AGE","A","1995",15.571484,
"CRI","EDUTRY","25_34","PC_AGE","A","1996",14.322502,
"CRI","EDUTRY","25_34","PC_AGE","A","1997",15.969932,
"CRI","EDUTRY","25_34","PC_AGE","A","1998",18.158443,
"CRI","EDUTRY","25_34","PC_AGE","A","1999",18.984701,
"CRI","EDUTRY","25_34","PC_AGE","A","2000",17.537357,
"CRI","EDUTRY","25_34","PC_AGE","A","2001",19.135366,
"CRI","EDUTRY","25_34","PC_AGE","A","2002",21.247219,
"CRI","EDUTRY","25_34","PC_AGE","A","2003",21.351034,
"CRI","EDUTRY","25_34","PC_AGE","A","2004",23.304853,
"CRI","EDUTRY","25_34","PC_AGE","A","2005",24.05043,
"CRI","EDUTRY","25_34","PC_AGE","A","2006",24.181473,
"CRI","EDUTRY","25_34","PC_AGE","A","2007",25.451525,
"CRI","EDUTRY","25_34","PC_AGE","A","2008",25.61059,
"CRI","EDUTRY","25_34","PC_AGE","A","2009",29.029856,
"CRI","EDUTRY","25_34","PC_AGE","A","2010",26.131706,
"CRI","EDUTRY","25_34","PC_AGE","A","2011",25.650885,
"CRI","EDUTRY","25_34","PC_AGE","A","2012",28.863514,
"CRI","EDUTRY","25_34","PC_AGE","A","2013",28.275383,
"CRI","EDUTRY","25_34","PC_AGE","A","2014",28.704456,
"CRI","EDUTRY","25_34","PC_AGE","A","2015",28.331566,
"CRI","EDUTRY","25_34","PC_AGE","A","2016",28.922903,
"CRI","EDUTRY","25_34","PC_AGE","A","2017",28.004108,
"CRI","EDUTRY","25_34","PC_AGE","A","2018",27.815552,
"G20","EDUTRY","25_34","PC_AGE","A","2010",34.376419,
"G20","EDUTRY","25_34","PC_AGE","A","2011",33.548061,
